timestamp,consumption,generation,sensor_0_wh,sensor_1_wh,sensor_2_wh,sensor_3_wh,sensor_4_wh
2025-07-11 00:00:00,40.4,0.0,11.23,0.35,2.21,23.81,0.35
2025-07-11 01:00:00,34.18,0.0,10.85,0.35,2.16,24.13,0.5
2025-07-11 02:00:00,37.34,0.0,11.19,0.31,2.04,22.9,0.43
2025-07-11 03:00:00,42.83,0.0,10.63,0.35,1.93,26.88,0.47
2025-07-11 04:00:00,34.61,0.0,11.01,0.44,2.09,25.3,0.4
2025-07-11 05:00:00,40.98,0.0,12.4,0.44,2.26,24.69,0.42
2025-07-11 06:00:00,38.12,50.78,12.42,0.4,2.12,22.71,0.42
2025-07-11 07:00:00,45.62,44.4,11.37,0.32,1.94,24.44,0.49
2025-07-11 08:00:00,45.77,51.41,12.33,0.4,2.16,25.63,0.43
2025-07-11 09:00:00,42.31,43.47,11.14,0.4,1.98,23.99,0.48
2025-07-11 10:00:00,44.66,39.28,11.41,0.3,2.32,26.19,0.41
2025-07-11 11:00:00,41.01,40.49,11.16,0.36,2.31,23.46,0.35
2025-07-11 12:00:00,33.89,43.69,10.9,0.32,2.02,22.71,0.37
2025-07-11 13:00:00,37.83,43.85,10.26,0.39,2.17,23.14,0.44
2025-07-11 14:00:00,45.79,46.87,12.33,0.3,2.27,24.43,0.35
2025-07-11 15:00:00,37.4,37.97,10.92,0.37,2.21,26.42,0.38
2025-07-11 16:00:00,37.7,46.32,10.89,0.35,2.35,26.57,0.5
2025-07-11 17:00:00,42.14,48.63,11.11,0.35,2.14,24.75,0.48
2025-07-11 18:00:00,39.42,46.67,10.86,0.41,2.29,24.77,0.45
2025-07-11 19:00:00,34.56,42.92,11.39,0.3,1.94,25.74,0.39
2025-07-11 20:00:00,42.73,0.0,12.22,0.32,2.24,25.24,0.35
2025-07-11 21:00:00,41.65,0.0,11.57,0.37,2.32,25.28,0.5
2025-07-11 22:00:00,39.94,0.0,10.45,0.37,2.0,25.66,0.45
2025-07-11 23:00:00,39.46,0.0,10.41,0.37,1.96,26.09,0.47
2025-07-12 00:00:00,45.36,0.0,10.52,0.37,2.17,27.3,0.44
2025-07-12 01:00:00,35.6,0.0,11.18,0.39,2.23,27.0,0.37
2025-07-12 02:00:00,45.23,0.0,10.32,0.44,2.29,25.98,0.46
2025-07-12 03:00:00,34.73,0.0,10.28,0.31,1.96,25.41,0.37
2025-07-12 04:00:00,44.14,0.0,11.2,0.4,2.21,24.26,0.38
2025-07-12 05:00:00,37.95,0.0,11.99,0.38,2.03,26.77,0.35
2025-07-12 06:00:00,42.21,35.7,11.18,0.4,2.32,26.43,0.41
2025-07-12 07:00:00,35.66,37.46,12.01,0.36,1.96,26.27,0.39
2025-07-12 08:00:00,34.44,48.36,12.23,0.37,2.05,26.26,0.48
2025-07-12 09:00:00,33.86,48.46,11.75,0.41,2.02,25.12,0.35
2025-07-12 10:00:00,42.78,49.37,12.11,0.31,2.28,26.54,0.39
2025-07-12 11:00:00,42.11,49.83,10.19,0.43,2.16,25.78,0.45
2025-07-12 12:00:00,40.57,41.74,12.13,0.39,2.31,25.58,0.36
2025-07-12 13:00:00,44.78,50.34,11.73,0.4,2.35,23.03,0.41
2025-07-12 14:00:00,36.72,43.77,11.62,0.42,2.34,24.94,0.47
2025-07-12 15:00:00,44.82,42.7,11.74,0.33,2.19,27.54,0.5
2025-07-12 16:00:00,41.53,47.47,12.2,0.33,2.03,27.45,0.36
2025-07-12 17:00:00,36.14,37.77,11.14,0.38,2.18,24.12,0.49
2025-07-12 18:00:00,44.79,48.84,11.08,0.36,2.23,25.99,0.4
2025-07-12 19:00:00,38.81,41.91,10.98,0.33,2.12,26.11,0.46
2025-07-12 20:00:00,43.17,0.0,11.04,0.41,1.93,25.05,0.47
2025-07-12 21:00:00,41.39,0.0,11.26,0.39,2.31,25.5,0.47
2025-07-12 22:00:00,45.58,0.0,11.79,0.38,1.94,24.54,0.43
2025-07-12 23:00:00,43.39,0.0,11.18,0.44,2.04,26.4,0.41
2025-07-13 00:00:00,39.67,0.0,12.0,0.34,1.97,25.27,0.42
2025-07-13 01:00:00,43.38,0.0,12.38,0.3,2.18,26.08,0.5
2025-07-13 02:00:00,45.12,0.0,11.8,0.37,2.0,24.59,0.43
2025-07-13 03:00:00,42.52,0.0,11.63,0.4,2.11,26.32,0.36
2025-07-13 04:00:00,35.8,0.0,10.56,0.43,1.96,26.69,0.38
2025-07-13 05:00:00,39.46,0.0,12.26,0.38,2.02,24.08,0.49
2025-07-13 06:00:00,38.96,51.42,11.52,0.36,2.09,23.78,0.45
2025-07-13 07:00:00,42.44,46.49,10.81,0.41,2.29,27.29,0.36
2025-07-13 08:00:00,37.49,50.91,12.14,0.33,1.93,27.04,0.39
2025-07-13 09:00:00,38.81,44.31,11.2,0.42,2.07,27.14,0.44
2025-07-13 10:00:00,40.16,46.94,10.93,0.33,2.19,24.9,0.49
2025-07-13 11:00:00,39.73,45.57,11.35,0.36,2.26,24.79,0.38
2025-07-13 12:00:00,44.16,49.64,11.54,0.38,2.19,26.27,0.39
2025-07-13 13:00:00,34.26,49.73,12.02,0.32,2.23,23.07,0.4
2025-07-13 14:00:00,34.61,45.0,11.37,0.39,2.0,24.52,0.49
2025-07-13 15:00:00,39.15,45.82,12.0,0.43,2.34,27.18,0.39
2025-07-13 16:00:00,45.36,51.38,12.03,0.42,1.93,27.46,0.47
2025-07-13 17:00:00,43.04,51.54,10.37,0.33,2.34,25.17,0.4
2025-07-13 18:00:00,43.9,46.43,10.39,0.36,2.09,24.41,0.39
2025-07-13 19:00:00,36.37,33.8,10.58,0.39,2.32,25.21,0.39
2025-07-13 20:00:00,35.76,0.0,12.07,0.44,2.08,24.12,0.44
2025-07-13 21:00:00,43.12,0.0,11.22,0.39,2.23,27.49,0.36
2025-07-13 22:00:00,45.78,0.0,11.08,0.4,2.17,25.1,0.45
2025-07-13 23:00:00,38.59,0.0,10.47,0.37,2.15,23.67,0.49
2025-07-14 00:00:00,36.58,0.0,11.11,0.32,2.16,24.2,0.42
2025-07-14 01:00:00,36.54,0.0,10.31,0.41,2.2,24.37,0.34
2025-07-14 02:00:00,44.2,0.0,10.57,0.43,2.13,24.37,0.46
2025-07-14 03:00:00,44.34,0.0,11.03,0.36,2.11,27.3,0.45
2025-07-14 04:00:00,36.82,0.0,10.61,0.33,2.04,23.81,0.45
2025-07-14 05:00:00,35.24,0.0,11.06,0.39,2.05,22.98,0.35
2025-07-14 06:00:00,35.36,51.64,12.08,0.39,1.95,24.62,0.38
2025-07-14 07:00:00,40.77,34.67,11.37,0.37,2.06,23.35,0.46
2025-07-14 08:00:00,44.37,36.22,12.33,0.3,2.24,26.31,0.5
2025-07-14 09:00:00,36.88,46.0,11.87,0.3,2.2,24.42,0.47
2025-07-14 10:00:00,44.18,49.12,11.01,0.37,1.98,24.75,0.4
2025-07-14 11:00:00,36.05,48.87,12.21,0.32,2.2,27.13,0.49
2025-07-14 12:00:00,43.34,47.49,10.59,0.42,2.04,27.3,0.46
2025-07-14 13:00:00,43.24,50.72,10.38,0.38,2.28,26.99,0.34
2025-07-14 14:00:00,45.08,37.83,10.29,0.39,2.22,23.19,0.34
2025-07-14 15:00:00,43.24,35.72,11.06,0.31,2.25,26.93,0.43
2025-07-14 16:00:00,35.79,45.49,10.22,0.4,2.16,25.93,0.47
2025-07-14 17:00:00,39.05,49.47,10.47,0.44,2.16,25.75,0.49
2025-07-14 18:00:00,44.99,44.85,11.48,0.34,2.35,26.08,0.4
2025-07-14 19:00:00,40.55,52.17,11.13,0.43,2.13,26.8,0.48
2025-07-14 20:00:00,43.71,0.0,11.82,0.42,2.09,23.23,0.48
2025-07-14 21:00:00,39.81,0.0,10.48,0.31,1.99,26.43,0.46
2025-07-14 22:00:00,36.29,0.0,12.11,0.34,2.27,25.11,0.46
2025-07-14 23:00:00,38.42,0.0,10.97,0.42,1.94,27.56,0.44
2025-07-15 00:00:00,39.03,0.0,11.61,0.31,2.15,27.61,0.38
2025-07-15 01:00:00,42.49,0.0,11.17,0.39,2.01,25.02,0.5
2025-07-15 02:00:00,36.19,0.0,11.63,0.38,2.17,25.75,0.42
2025-07-15 03:00:00,34.06,0.0,12.23,0.42,2.0,24.73,0.47
2025-07-15 04:00:00,45.57,0.0,12.34,0.43,1.99,27.26,0.48
2025-07-15 05:00:00,38.36,0.0,11.08,0.36,2.21,23.97,0.34
2025-07-15 06:00:00,35.55,48.66,11.18,0.34,2.25,23.19,0.49
2025-07-15 07:00:00,44.56,34.58,12.25,0.41,1.97,24.86,0.36
2025-07-15 08:00:00,45.66,39.14,10.94,0.38,2.26,27.29,0.46
2025-07-15 09:00:00,41.92,45.65,11.24,0.39,1.97,27.1,0.43
2025-07-15 10:00:00,34.34,48.33,12.27,0.37,2.3,26.97,0.47
2025-07-15 11:00:00,34.59,33.85,10.75,0.43,2.31,24.96,0.41
2025-07-15 12:00:00,35.95,39.93,12.38,0.33,2.01,25.98,0.38
2025-07-15 13:00:00,45.08,37.78,10.21,0.3,2.14,25.11,0.36
2025-07-15 14:00:00,39.77,52.86,11.12,0.43,1.93,27.57,0.44
2025-07-15 15:00:00,35.67,46.56,10.29,0.38,2.03,24.17,0.38
2025-07-15 16:00:00,41.63,41.46,11.44,0.31,2.15,26.64,0.35
2025-07-15 17:00:00,44.49,35.11,11.5,0.44,1.99,27.65,0.44
2025-07-15 18:00:00,40.64,45.17,11.35,0.3,2.33,25.89,0.35
2025-07-15 19:00:00,34.11,45.99,10.3,0.39,2.19,25.17,0.39
2025-07-15 20:00:00,40.21,0.0,11.36,0.3,2.05,22.92,0.49
2025-07-15 21:00:00,42.52,0.0,12.44,0.34,2.3,25.69,0.41
2025-07-15 22:00:00,36.52,0.0,11.86,0.43,2.03,23.54,0.45
2025-07-15 23:00:00,45.53,0.0,11.89,0.34,2.11,24.59,0.48
2025-07-16 00:00:00,43.08,0.0,11.52,0.34,2.33,25.94,0.5
2025-07-16 01:00:00,40.79,0.0,12.05,0.42,2.07,27.51,0.34
2025-07-16 02:00:00,43.04,0.0,12.37,0.35,2.2,25.48,0.46
2025-07-16 03:00:00,44.21,0.0,11.55,0.42,2.06,23.8,0.41
2025-07-16 04:00:00,41.96,0.0,10.61,0.4,2.09,26.66,0.34
2025-07-16 05:00:00,41.84,0.0,11.66,0.44,2.23,26.66,0.49
2025-07-16 06:00:00,41.93,36.78,10.84,0.42,2.25,24.79,0.46
2025-07-16 07:00:00,44.23,36.53,12.4,0.44,2.07,24.78,0.35
2025-07-16 08:00:00,36.82,43.31,12.19,0.35,2.19,26.01,0.47
2025-07-16 09:00:00,36.04,47.67,10.88,0.36,2.08,27.6,0.48
2025-07-16 10:00:00,39.59,48.1,12.18,0.35,2.26,23.78,0.47
2025-07-16 11:00:00,39.31,38.0,10.43,0.34,2.1,26.42,0.35
2025-07-16 12:00:00,41.74,35.58,11.81,0.39,2.25,23.55,0.43
2025-07-16 13:00:00,45.11,41.05,11.57,0.39,2.24,24.33,0.45
2025-07-16 14:00:00,44.81,51.31,10.21,0.42,2.02,24.95,0.48
2025-07-16 15:00:00,43.7,44.14,12.21,0.44,2.12,25.96,0.4
2025-07-16 16:00:00,38.05,39.81,11.17,0.41,2.14,26.75,0.46
2025-07-16 17:00:00,34.1,39.88,11.61,0.36,2.12,26.77,0.43
2025-07-16 18:00:00,44.44,36.19,11.8,0.38,2.25,22.85,0.34
2025-07-16 19:00:00,34.85,42.75,11.18,0.33,2.35,25.38,0.45
2025-07-16 20:00:00,37.19,0.0,10.92,0.35,2.23,25.04,0.42
2025-07-16 21:00:00,40.93,0.0,11.93,0.31,2.26,25.49,0.45
2025-07-16 22:00:00,37.77,0.0,11.11,0.33,2.35,25.15,0.5
2025-07-16 23:00:00,39.71,0.0,10.69,0.37,1.94,27.21,0.47
2025-07-17 00:00:00,42.53,0.0,11.57,0.38,2.35,24.05,0.47
2025-07-17 01:00:00,40.81,0.0,12.4,0.42,2.35,25.61,0.37
2025-07-17 02:00:00,39.88,0.0,11.8,0.41,1.93,25.2,0.38
2025-07-17 03:00:00,44.31,0.0,10.53,0.39,2.04,24.45,0.49
2025-07-17 04:00:00,36.73,0.0,10.4,0.31,2.14,25.88,0.39
2025-07-17 05:00:00,42.11,0.0,10.33,0.42,2.28,27.61,0.49
2025-07-17 06:00:00,38.12,44.43,11.09,0.41,1.98,24.23,0.36
2025-07-17 07:00:00,39.29,47.37,11.44,0.33,1.94,26.27,0.34
2025-07-17 08:00:00,45.49,46.67,10.69,0.39,2.11,22.95,0.42
2025-07-17 09:00:00,40.03,33.97,12.12,0.4,1.96,23.71,0.39
2025-07-17 10:00:00,35.25,36.01,11.22,0.44,2.15,26.39,0.45
2025-07-17 11:00:00,44.01,36.78,10.68,0.41,2.3,23.52,0.39
2025-07-17 12:00:00,45.45,48.19,11.96,0.34,2.17,24.69,0.42
2025-07-17 13:00:00,38.1,42.12,10.82,0.4,2.26,27.05,0.36
2025-07-17 14:00:00,43.69,44.14,10.76,0.36,2.31,24.94,0.37
2025-07-17 15:00:00,35.77,48.51,11.26,0.41,2.35,26.62,0.48
2025-07-17 16:00:00,42.8,40.21,12.22,0.31,2.32,24.65,0.49
2025-07-17 17:00:00,34.76,48.06,11.81,0.4,2.35,26.52,0.4
2025-07-17 18:00:00,40.52,42.16,11.02,0.33,2.03,23.77,0.43
2025-07-17 19:00:00,44.69,40.91,12.25,0.3,1.96,23.89,0.38
2025-07-17 20:00:00,34.99,0.0,11.07,0.38,2.17,25.39,0.39
2025-07-17 21:00:00,42.3,0.0,12.06,0.35,1.96,24.14,0.36
2025-07-17 22:00:00,39.44,0.0,10.54,0.36,2.02,26.37,0.34
2025-07-17 23:00:00,40.49,0.0,10.57,0.3,2.3,26.03,0.35
2025-07-18 00:00:00,41.79,0.0,11.57,0.37,2.11,27.12,0.38
2025-07-18 01:00:00,38.62,0.0,10.93,0.41,2.32,26.93,0.47
2025-07-18 02:00:00,45.65,0.0,11.77,0.41,2.35,22.69,0.44
2025-07-18 03:00:00,42.69,0.0,12.27,0.43,2.29,27.41,0.43
2025-07-18 04:00:00,33.94,0.0,10.21,0.38,2.11,24.92,0.4
2025-07-18 05:00:00,44.83,0.0,11.0,0.42,2.31,25.17,0.41
2025-07-18 06:00:00,42.95,45.51,11.79,0.34,1.97,23.99,0.36
2025-07-18 07:00:00,37.38,38.96,10.78,0.39,2.33,26.11,0.49
2025-07-18 08:00:00,43.23,42.22,11.84,0.36,2.07,26.91,0.49
2025-07-18 09:00:00,39.26,37.73,10.21,0.41,2.05,22.7,0.47
2025-07-18 10:00:00,40.04,34.63,11.74,0.43,2.16,25.19,0.38
2025-07-18 11:00:00,37.51,43.6,11.99,0.36,2.0,23.13,0.42
2025-07-18 12:00:00,39.41,40.33,11.67,0.37,1.99,25.21,0.49
2025-07-18 13:00:00,35.76,44.09,11.75,0.38,2.25,23.41,0.49
2025-07-18 14:00:00,41.28,51.86,12.11,0.33,2.24,26.58,0.4
2025-07-18 15:00:00,38.45,36.41,11.68,0.31,2.24,22.87,0.37
2025-07-18 16:00:00,41.8,33.69,10.41,0.44,2.3,25.81,0.47
2025-07-18 17:00:00,44.47,35.13,10.78,0.42,2.01,24.73,0.43
2025-07-18 18:00:00,42.39,42.55,10.26,0.34,2.19,24.45,0.47
2025-07-18 19:00:00,41.65,47.25,10.72,0.32,2.2,24.92,0.36
2025-07-18 20:00:00,37.76,0.0,10.87,0.31,2.16,26.5,0.43
2025-07-18 21:00:00,43.73,0.0,10.48,0.36,2.19,26.06,0.45
2025-07-18 22:00:00,42.57,0.0,11.66,0.31,2.22,26.3,0.5
2025-07-18 23:00:00,42.14,0.0,11.74,0.37,2.3,27.67,0.47
2025-07-19 00:00:00,41.18,0.0,10.37,0.4,2.23,26.56,0.36
2025-07-19 01:00:00,41.67,0.0,10.86,0.41,2.03,26.1,0.39
2025-07-19 02:00:00,33.97,0.0,11.62,0.31,2.21,27.31,0.5
2025-07-19 03:00:00,36.68,0.0,12.02,0.35,2.31,26.62,0.35
2025-07-19 04:00:00,38.72,0.0,10.95,0.41,2.1,26.1,0.44
2025-07-19 05:00:00,45.52,0.0,12.31,0.36,2.24,26.83,0.49
2025-07-19 06:00:00,34.67,43.29,10.87,0.34,2.11,23.51,0.42
2025-07-19 07:00:00,41.78,52.17,11.31,0.39,1.95,27.06,0.49
2025-07-19 08:00:00,41.24,34.05,12.18,0.32,2.27,23.25,0.4
2025-07-19 09:00:00,37.73,37.49,11.51,0.34,2.2,24.5,0.48
2025-07-19 10:00:00,41.43,42.28,10.68,0.35,2.29,24.6,0.43
2025-07-19 11:00:00,41.61,45.93,10.98,0.34,2.13,23.73,0.38
2025-07-19 12:00:00,34.6,37.74,10.88,0.34,2.34,25.62,0.47
2025-07-19 13:00:00,34.4,51.57,10.43,0.42,2.19,23.61,0.4
2025-07-19 14:00:00,40.3,46.01,12.1,0.3,2.18,26.26,0.5
2025-07-19 15:00:00,43.5,50.53,10.81,0.4,2.25,26.33,0.47
2025-07-19 16:00:00,44.66,39.99,10.41,0.31,2.27,23.92,0.35
2025-07-19 17:00:00,38.65,49.6,12.04,0.31,2.21,22.67,0.35
2025-07-19 18:00:00,38.05,40.93,10.38,0.42,2.3,26.46,0.38
2025-07-19 19:00:00,40.11,38.51,10.61,0.34,2.15,26.35,0.35
2025-07-19 20:00:00,37.4,0.0,12.29,0.36,2.33,27.64,0.42
2025-07-19 21:00:00,37.3,0.0,11.98,0.32,2.03,26.6,0.41
2025-07-19 22:00:00,36.27,0.0,11.66,0.4,1.98,24.05,0.37
2025-07-19 23:00:00,38.4,0.0,11.92,0.4,2.21,22.68,0.36
2025-07-20 00:00:00,36.53,0.0,10.8,0.32,2.1,23.03,0.46
2025-07-20 01:00:00,43.27,0.0,11.49,0.31,2.31,27.51,0.37
2025-07-20 02:00:00,42.28,0.0,12.09,0.38,2.06,25.06,0.42
2025-07-20 03:00:00,38.65,0.0,12.29,0.41,2.03,25.6,0.45
2025-07-20 04:00:00,35.53,0.0,11.0,0.43,2.17,23.75,0.36
2025-07-20 05:00:00,40.05,0.0,11.43,0.35,2.2,23.0,0.36
2025-07-20 06:00:00,40.39,48.71,10.33,0.43,1.99,26.05,0.4
2025-07-20 07:00:00,38.64,36.69,11.92,0.37,2.24,25.2,0.44
2025-07-20 08:00:00,42.95,41.71,11.56,0.39,2.26,27.43,0.4
2025-07-20 09:00:00,40.76,41.71,10.38,0.35,2.1,26.86,0.42
2025-07-20 10:00:00,42.59,35.65,10.23,0.36,2.31,23.78,0.34
2025-07-20 11:00:00,39.04,42.17,11.78,0.36,2.12,26.02,0.38
2025-07-20 12:00:00,42.84,49.17,10.53,0.35,2.21,26.82,0.47
2025-07-20 13:00:00,42.48,39.43,11.0,0.31,2.02,27.01,0.48
2025-07-20 14:00:00,45.23,41.97,10.36,0.38,2.2,26.23,0.44
2025-07-20 15:00:00,43.06,52.13,11.0,0.32,2.01,22.71,0.39
2025-07-20 16:00:00,34.95,34.26,10.92,0.39,2.31,26.88,0.38
2025-07-20 17:00:00,35.46,45.03,10.63,0.44,2.16,23.57,0.48
2025-07-20 18:00:00,38.58,47.95,12.22,0.33,2.09,25.19,0.49
2025-07-20 19:00:00,44.24,48.29,11.49,0.33,2.1,27.56,0.44
2025-07-20 20:00:00,43.19,0.0,11.21,0.37,2.11,26.19,0.48
2025-07-20 21:00:00,39.92,0.0,11.28,0.35,2.0,27.38,0.39
2025-07-20 22:00:00,43.43,0.0,11.81,0.41,2.33,25.79,0.49
2025-07-20 23:00:00,35.86,0.0,11.61,0.41,2.04,26.38,0.47
2025-07-21 00:00:00,43.79,0.0,10.9,0.4,2.06,26.37,0.41
2025-07-21 01:00:00,41.0,0.0,11.13,0.32,2.0,23.04,0.44
2025-07-21 02:00:00,44.0,0.0,10.24,0.31,2.12,26.37,0.36
2025-07-21 03:00:00,37.1,0.0,10.71,0.36,2.02,24.43,0.46
2025-07-21 04:00:00,41.16,0.0,10.37,0.39,2.13,27.36,0.38
2025-07-21 05:00:00,42.54,0.0,11.84,0.33,2.31,25.13,0.45
2025-07-21 06:00:00,35.6,51.74,10.77,0.38,2.06,25.17,0.4
2025-07-21 07:00:00,41.51,48.4,11.29,0.3,2.2,24.78,0.39
2025-07-21 08:00:00,34.98,52.27,10.69,0.33,2.33,24.83,0.34
2025-07-21 09:00:00,35.52,51.53,10.37,0.38,2.01,25.16,0.4
2025-07-21 10:00:00,43.46,42.91,10.91,0.36,2.23,24.83,0.47
2025-07-21 11:00:00,41.77,48.17,11.12,0.37,2.34,25.98,0.49
2025-07-21 12:00:00,35.99,46.52,11.28,0.43,2.06,27.52,0.35
2025-07-21 13:00:00,44.65,49.26,11.2,0.31,2.3,23.92,0.34
2025-07-21 14:00:00,35.48,48.8,11.68,0.44,1.97,24.98,0.37
2025-07-21 15:00:00,42.76,36.6,10.46,0.33,2.01,25.43,0.48
2025-07-21 16:00:00,39.97,38.15,10.32,0.38,2.27,23.32,0.35
2025-07-21 17:00:00,36.1,38.76,11.88,0.38,2.16,23.91,0.39
2025-07-21 18:00:00,45.4,49.39,10.73,0.43,2.17,23.27,0.41
2025-07-21 19:00:00,45.19,49.25,11.14,0.42,2.04,25.53,0.48
2025-07-21 20:00:00,44.86,0.0,11.29,0.39,1.93,23.93,0.38
2025-07-21 21:00:00,34.98,0.0,10.82,0.34,2.34,26.02,0.41
2025-07-21 22:00:00,45.67,0.0,10.53,0.37,2.2,22.93,0.46
2025-07-21 23:00:00,35.05,0.0,10.51,0.32,2.32,26.09,0.45
2025-07-22 00:00:00,40.5,0.0,10.85,0.39,2.1,23.39,0.45
2025-07-22 01:00:00,35.41,0.0,10.62,0.42,2.21,25.83,0.41
2025-07-22 02:00:00,38.59,0.0,11.75,0.41,2.14,27.53,0.5
2025-07-22 03:00:00,38.79,0.0,12.05,0.38,2.15,22.93,0.43
2025-07-22 04:00:00,44.62,0.0,11.95,0.41,1.99,24.46,0.38
2025-07-22 05:00:00,37.63,0.0,11.5,0.35,2.17,24.86,0.38
2025-07-22 06:00:00,35.0,45.9,12.21,0.3,1.93,26.82,0.5
2025-07-22 07:00:00,42.55,49.7,10.22,0.33,2.34,26.72,0.43
2025-07-22 08:00:00,36.69,46.44,10.22,0.3,2.19,22.76,0.5
2025-07-22 09:00:00,36.05,41.83,11.8,0.32,2.16,23.06,0.46
2025-07-22 10:00:00,40.85,36.03,10.38,0.42,2.16,27.29,0.49
2025-07-22 11:00:00,44.86,51.17,10.36,0.31,2.35,25.11,0.38
2025-07-22 12:00:00,43.06,38.96,10.79,0.4,2.28,26.6,0.38
2025-07-22 13:00:00,38.66,37.97,11.12,0.37,2.0,24.93,0.42
2025-07-22 14:00:00,40.21,49.35,12.04,0.37,2.02,25.99,0.47
2025-07-22 15:00:00,37.67,52.52,11.65,0.32,2.07,27.23,0.49
2025-07-22 16:00:00,40.73,46.35,11.78,0.42,2.34,25.12,0.43
2025-07-22 17:00:00,38.83,45.67,10.35,0.36,2.26,26.7,0.49
2025-07-22 18:00:00,34.47,39.8,11.38,0.31,2.01,27.18,0.42
2025-07-22 19:00:00,42.92,34.05,10.33,0.36,2.21,23.32,0.39
2025-07-22 20:00:00,34.63,0.0,11.66,0.44,2.28,27.56,0.48
2025-07-22 21:00:00,44.08,0.0,11.49,0.37,2.1,26.77,0.37
2025-07-22 22:00:00,34.53,0.0,12.33,0.3,2.34,26.32,0.39
2025-07-22 23:00:00,42.2,0.0,12.04,0.33,2.26,26.7,0.38
2025-07-23 00:00:00,34.36,0.0,10.65,0.33,1.95,26.31,0.4
2025-07-23 01:00:00,44.43,0.0,10.76,0.36,2.2,27.07,0.42
2025-07-23 02:00:00,38.32,0.0,12.15,0.34,1.96,24.89,0.47
2025-07-23 03:00:00,34.23,0.0,11.51,0.38,2.32,24.1,0.38
2025-07-23 04:00:00,39.12,0.0,11.0,0.4,2.2,26.47,0.47
2025-07-23 05:00:00,44.89,0.0,11.16,0.44,2.02,26.25,0.43
2025-07-23 06:00:00,43.62,42.2,11.27,0.41,2.32,26.34,0.47
2025-07-23 07:00:00,34.66,47.12,10.65,0.44,2.22,25.48,0.4
2025-07-23 08:00:00,34.39,45.88,11.02,0.37,2.02,23.52,0.42
2025-07-23 09:00:00,40.86,35.91,10.73,0.38,2.31,25.03,0.48
2025-07-23 10:00:00,44.94,45.63,10.4,0.31,2.13,25.61,0.41
2025-07-23 11:00:00,37.76,44.24,11.64,0.3,2.34,23.82,0.49
2025-07-23 12:00:00,35.16,50.93,10.73,0.33,2.35,22.68,0.44
2025-07-23 13:00:00,44.25,50.59,11.71,0.35,2.34,27.15,0.41
2025-07-23 14:00:00,40.71,36.56,12.38,0.44,2.12,26.92,0.39
2025-07-23 15:00:00,38.3,35.22,10.56,0.33,2.21,25.22,0.37
2025-07-23 16:00:00,38.67,39.32,11.03,0.44,2.29,24.61,0.49
2025-07-23 17:00:00,37.95,52.63,11.7,0.44,2.09,26.08,0.39
2025-07-23 18:00:00,37.04,34.07,11.49,0.44,2.12,27.37,0.49
2025-07-23 19:00:00,36.89,46.59,11.1,0.39,2.15,23.14,0.5
2025-07-23 20:00:00,42.85,0.0,11.18,0.39,1.96,25.15,0.49
2025-07-23 21:00:00,44.57,0.0,10.95,0.37,2.22,24.36,0.35
2025-07-23 22:00:00,39.9,0.0,11.55,0.3,1.97,23.7,0.39
2025-07-23 23:00:00,40.32,0.0,10.85,0.34,2.3,23.38,0.42
2025-07-24 00:00:00,45.24,0.0,11.6,0.4,2.11,22.75,0.44
2025-07-24 01:00:00,41.41,0.0,10.44,0.36,2.32,23.69,0.41
2025-07-24 02:00:00,39.37,0.0,12.02,0.42,2.25,24.49,0.35
2025-07-24 03:00:00,38.03,0.0,11.73,0.4,2.34,24.94,0.44
2025-07-24 04:00:00,40.3,0.0,10.53,0.36,2.16,27.44,0.4
2025-07-24 05:00:00,45.57,0.0,11.42,0.33,2.01,23.37,0.41
2025-07-24 06:00:00,34.12,39.3,11.2,0.44,2.21,26.48,0.36
2025-07-24 07:00:00,39.51,39.73,10.84,0.43,2.0,24.96,0.43
2025-07-24 08:00:00,40.0,37.64,12.07,0.33,2.09,26.64,0.42
2025-07-24 09:00:00,38.66,41.57,10.25,0.41,2.34,25.78,0.48
2025-07-24 10:00:00,40.04,37.56,10.71,0.3,2.21,25.14,0.47
2025-07-24 11:00:00,42.16,47.08,12.42,0.37,2.11,24.1,0.42
2025-07-24 12:00:00,44.29,36.04,10.28,0.44,2.35,25.66,0.39
2025-07-24 13:00:00,36.52,51.89,10.81,0.3,2.13,22.94,0.46
2025-07-24 14:00:00,38.3,35.38,10.64,0.38,2.34,26.15,0.42
2025-07-24 15:00:00,43.14,51.8,11.86,0.43,2.01,26.98,0.39
2025-07-24 16:00:00,45.1,49.68,10.82,0.43,2.34,23.39,0.5
2025-07-24 17:00:00,34.88,46.74,10.68,0.36,2.35,25.11,0.43
2025-07-24 18:00:00,42.16,51.2,12.38,0.41,2.02,24.18,0.35
2025-07-24 19:00:00,41.56,36.33,10.6,0.33,2.31,24.3,0.43
2025-07-24 20:00:00,38.61,0.0,10.36,0.35,2.1,27.16,0.39
2025-07-24 21:00:00,38.39,0.0,11.96,0.41,2.27,27.45,0.47
2025-07-24 22:00:00,38.73,0.0,12.05,0.37,2.04,24.18,0.37
2025-07-24 23:00:00,35.59,0.0,10.61,0.31,2.31,27.34,0.43
2025-07-25 00:00:00,43.9,0.0,10.6,0.43,2.14,22.99,0.36
2025-07-25 01:00:00,37.55,0.0,10.29,0.34,1.95,23.84,0.38
2025-07-25 02:00:00,45.74,0.0,10.72,0.33,2.22,26.98,0.4
2025-07-25 03:00:00,44.32,0.0,10.96,0.33,2.07,25.72,0.4
